country,Plant,hour,value
Sncity,Onshore,22,0.180666666666667
Becity,Onshore,23,0.1358
Bbcity,Onshore,23,0.1588
Hbcity,Onshore,23,0.2537
Hhcity,Onshore,23,0.1872
Mvcity,Onshore,23,0.1111
Slcity,Onshore,23,0.2784
Stcity,Onshore,23,0.1756
Shcity,Onshore,23,0.3599
Thcity,Onshore,23,0.1398
Bwcity,Onshore,23,0.2866
Bycity,Onshore,23,0.239171428571429
Hecity,Onshore,23,0.196466666666667
Nicity,Onshore,23,0.219975
Nwcity,Onshore,23,0.22164
Rpcity,Onshore,23,0.281533333333333
Sncity,Onshore,23,0.190266666666667
Sea,Offshore,0,0.1931
Sea,Offshore,1,0.1821
Sea,Offshore,2,0.1704
Sea,Offshore,3,0.1585
Sea,Offshore,4,0.1516
Sea,Offshore,5,0.1464
Sea,Offshore,6,0.1437
Sea,Offshore,7,0.1243
Sea,Offshore,8,0.0927
Sea,Offshore,9,0.0782
Sea,Offshore,10,0.0863
Sea,Offshore,11,0.0865
Sea,Offshore,12,0.0748
Sea,Offshore,13,0.0547
Sea,Offshore,14,0.0464
Sea,Offshore,15,0.068
Sea,Offshore,16,0.1192
Sea,Offshore,17,0.1897
Sea,Offshore,18,0.2483
Sea,Offshore,19,0.2793
Sea,Offshore,20,0.2794
Sea,Offshore,21,0.2661
Sea,Offshore,22,0.2542
Sea,Offshore,23,0.2512
Sea,Offshore,0,0.1931
Sea,Offshore,1,0.1821
Sea,Offshore,2,0.1704
Sea,Offshore,3,0.1585
Sea,Offshore,4,0.1516
Sea,Offshore,5,0.1464
Sea,Offshore,6,0.1437
Sea,Offshore,7,0.1243
Sea,Offshore,8,0.0927
Sea,Offshore,9,0.0782
Sea,Offshore,10,0.0863
Sea,Offshore,11,0.0865
Sea,Offshore,12,0.0748
Sea,Offshore,13,0.0547
Sea,Offshore,14,0.0464
Sea,Offshore,15,0.068
Sea,Offshore,16,0.1192
Sea,Offshore,17,0.1897
Sea,Offshore,18,0.2483
Sea,Offshore,19,0.2793
Sea,Offshore,20,0.2794
Sea,Offshore,21,0.2661
Sea,Offshore,22,0.2542
Sea,Offshore,23,0.2512
Sea,Offshore,0,0.1931
Sea,Offshore,1,0.1821
Sea,Offshore,2,0.1704
Sea,Offshore,3,0.1585
Sea,Offshore,4,0.1516
Sea,Offshore,5,0.1464
Sea,Offshore,6,0.1437
Sea,Offshore,7,0.1243
Sea,Offshore,8,0.0927
Sea,Offshore,9,0.0782
Sea,Offshore,10,0.0863
Sea,Offshore,11,0.0865
Sea,Offshore,12,0.0748
Sea,Offshore,13,0.0547
Sea,Offshore,14,0.0464
Sea,Offshore,15,0.068
Sea,Offshore,16,0.1192
Sea,Offshore,17,0.1897
Sea,Offshore,18,0.2483
Sea,Offshore,19,0.2793
Sea,Offshore,20,0.2794
Sea,Offshore,21,0.2661
Sea,Offshore,22,0.2542
Sea,Offshore,23,0.2512
