country,Plant,hour,value
Hhcity,Onshore,22,0.061
Mvcity,Onshore,22,0.0735
Slcity,Onshore,22,0.0231
Stcity,Onshore,22,0.031
Shcity,Onshore,22,0.0969
Thcity,Onshore,22,0.0378
Bwcity,Onshore,22,0.023825
Bycity,Onshore,22,0.0330428571428571
Hecity,Onshore,22,0.0119
Nicity,Onshore,22,0.064625
Nwcity,Onshore,22,0.0442
Rpcity,Onshore,22,0.0326
Sncity,Onshore,22,0.0174333333333333
Becity,Onshore,23,0.0209
Bbcity,Onshore,23,0.0298
Hbcity,Onshore,23,0.0442
Hhcity,Onshore,23,0.04
Mvcity,Onshore,23,0.0642
Slcity,Onshore,23,0.0097
Stcity,Onshore,23,0.0517
Shcity,Onshore,23,0.1038
Thcity,Onshore,23,0.0322
Bwcity,Onshore,23,0.0201
Bycity,Onshore,23,0.0249285714285714
Hecity,Onshore,23,0.0037
Nicity,Onshore,23,0.06315
Nwcity,Onshore,23,0.05044
Rpcity,Onshore,23,0.0208
Sncity,Onshore,23,0.0298666666666667
Sea,Offshore,0,0.1037
Sea,Offshore,1,0.107
Sea,Offshore,2,0.1183
Sea,Offshore,3,0.1138
Sea,Offshore,4,0.0755
Sea,Offshore,5,0.0481
Sea,Offshore,6,0.057
Sea,Offshore,7,0.0662
Sea,Offshore,8,0.0684
Sea,Offshore,9,0.0665
Sea,Offshore,10,0.0657
Sea,Offshore,11,0.0689
Sea,Offshore,12,0.0771
Sea,Offshore,13,0.0797
Sea,Offshore,14,0.0728
Sea,Offshore,15,0.0648
Sea,Offshore,16,0.0592
Sea,Offshore,17,0.0508
Sea,Offshore,18,0.0444
Sea,Offshore,19,0.0451
Sea,Offshore,20,0.046
Sea,Offshore,21,0.0505
Sea,Offshore,22,0.0591
Sea,Offshore,23,0.063
Sea,Offshore,0,0.1037
Sea,Offshore,1,0.107
Sea,Offshore,2,0.1183
Sea,Offshore,3,0.1138
Sea,Offshore,4,0.0755
Sea,Offshore,5,0.0481
Sea,Offshore,6,0.057
Sea,Offshore,7,0.0662
Sea,Offshore,8,0.0684
Sea,Offshore,9,0.0665
Sea,Offshore,10,0.0657
Sea,Offshore,11,0.0689
Sea,Offshore,12,0.0771
Sea,Offshore,13,0.0797
Sea,Offshore,14,0.0728
Sea,Offshore,15,0.0648
Sea,Offshore,16,0.0592
Sea,Offshore,17,0.0508
Sea,Offshore,18,0.0444
Sea,Offshore,19,0.0451
Sea,Offshore,20,0.046
Sea,Offshore,21,0.0505
Sea,Offshore,22,0.0591
Sea,Offshore,23,0.063
Sea,Offshore,0,0.1037
Sea,Offshore,1,0.107
Sea,Offshore,2,0.1183
Sea,Offshore,3,0.1138
Sea,Offshore,4,0.0755
Sea,Offshore,5,0.0481
Sea,Offshore,6,0.057
Sea,Offshore,7,0.0662
Sea,Offshore,8,0.0684
Sea,Offshore,9,0.0665
Sea,Offshore,10,0.0657
Sea,Offshore,11,0.0689
Sea,Offshore,12,0.0771
Sea,Offshore,13,0.0797
Sea,Offshore,14,0.0728
Sea,Offshore,15,0.0648
Sea,Offshore,16,0.0592
Sea,Offshore,17,0.0508
Sea,Offshore,18,0.0444
Sea,Offshore,19,0.0451
Sea,Offshore,20,0.046
Sea,Offshore,21,0.0505
Sea,Offshore,22,0.0591
Sea,Offshore,23,0.063
